Provider ID,Cleanliness,Nurse_com,Doc_com,Staff_responsiveness,Pain_management,Comm_medicine,Discharge_info,Care_transition,Overall_Hos_Rating,Quietness,Recomm_hos,Summary_star,Hospital Name,Address,City,State,County Name,ZIP Code,Phone Number,Hospital Type,Hospital Ownership,County,Unnamed: 0,# Premature Deaths,# Child Deaths,# Infant Deaths,# Limited Access,% Limited Access,# Uninsured Adults,# Uninsured Children,% Uninsured Adults,% Uninsured Children,Household Income,# Not Proficient in English,% Not Proficient in English,Population
50541,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3,4,4,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,SAN MATEO,94063,6502992000,Acute Care Hospitals,Voluntary non-profit - Other,SAN MATEO,42,4904.0,173.0,231.0,11019.0,2.0,67700.0,10443.0,14.0,6.0,100806.0,58662.0,8.5,758581.0
50549,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3,3,3,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,VENTURA,91360,8054972727,Acute Care Hospitals,Proprietary,VENTURA,57,6050.0,320.0,415.0,20325.0,2.0,114677.0,17221.0,22.0,8.0,74967.0,78629.0,10.1,846178.0
50551,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1,2,2,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,ORANGE,90720,5627993220,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50557,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2,3,2,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,STANISLAUS,95355,2095264500,Acute Care Hospitals,Voluntary non-profit - Private,STANISLAUS,51,5392.0,321.0,360.0,24816.0,5.0,84340.0,12253.0,27.0,8.0,50917.0,47475.0,9.8,531997.0
50561,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3,3,3,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,LOS ANGELES,90034,2138572201,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50567,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3,4,3,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,ORANGE,92691,9493641400,Acute Care Hospitals,Voluntary non-profit - Private,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50568,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1,2,2,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,MADERA,93637,5596755555,Acute Care Hospitals,Voluntary non-profit - Other,MADERA,21,1490.0,99.0,94.0,11365.0,8.0,25333.0,4115.0,30.0,9.0,43171.0,20396.0,14.5,154548.0
50570,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1,2,2,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,ORANGE,92708,7149667200,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50573,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2,4,3,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,CA,RIVERSIDE,92270,7603403911,Acute Care Hospitals,Proprietary,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50580,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2,3,2,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,ORANGE,90623,7146707400,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50581,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1,2,2,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,LOS ANGELES,90712,5626026751,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50586,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2,3,3,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,CA,SAN BERNARDINO,91710,9096276111,Acute Care Hospitals,Proprietary,SAN BERNARDINO,37,19384.0,1149.0,1442.0,151879.0,7.0,331500.0,51928.0,26.0,9.0,51951.0,164389.0,8.6,2112619.0
50588,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2,2,2,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,LOS ANGELES,91773,9095996811,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50589,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1,3,2,PLACENTIA LINDA HOSPITAL,1301 N ROSE DRIVE,PLACENTIA,CA,ORANGE,92870,7149932000,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50590,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1,2,2,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,CA,SACRAMENTO,95823,9164236010,Acute Care Hospitals,Voluntary non-profit - Other,SACRAMENTO,35,14304.0,636.0,794.0,51932.0,4.0,192622.0,24509.0,21.0,7.0,55803.0,95883.0,7.1,1482026.0
50597,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2,4,4,FOOTHILL PRESBYTERIAN HOSPITAL,250 S GRAND AVE,GLENDORA,CA,LOS ANGELES,91740,6269638411,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50599,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1,4,3,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,SACRAMENTO,95817,9167342011,Acute Care Hospitals,Voluntary non-profit - Other,SACRAMENTO,35,14304.0,636.0,794.0,51932.0,4.0,192622.0,24509.0,21.0,7.0,55803.0,95883.0,7.1,1482026.0
50603,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,1,4,3,SADDLEBACK MEMORIAL MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,ORANGE,92653,9498374500,Acute Care Hospitals,Voluntary non-profit - Private,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50604,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,1,3,3,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,CA,SANTA CLARA,95119,4089727000,Acute Care Hospitals,Voluntary non-profit - Other,SANTA CLARA,44,10901.0,483.0,620.0,22556.0,1.0,184767.0,23000.0,16.0,5.0,97219.0,175612.0,10.2,1894605.0
50608,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1,2,2,DELANO REGIONAL MEDICAL CENTER,1401 GARCES HIGHWAY,DELANO,CA,KERN,93215,6617254800,Acute Care Hospitals,Proprietary,KERN,16,8813.0,554.0,673.0,45375.0,5.0,135724.0,20109.0,27.0,8.0,47451.0,86631.0,11.0,874589.0
50609,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3,4,4,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,3440 E LA PALMA AVE,ANAHEIM,CA,ORANGE,92806,7142794000,Acute Care Hospitals,Voluntary non-profit - Other,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50616,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1,3,3,ST JOHNS PLEASANT VALLEY HOSPITAL,2309 ANTONIO AVE,CAMARILLO,CA,VENTURA,93010,8053895800,Acute Care Hospitals,Voluntary non-profit - Church,VENTURA,57,6050.0,320.0,415.0,20325.0,2.0,114677.0,17221.0,22.0,8.0,74967.0,78629.0,10.1,846178.0
50624,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1,3,3,HENRY MAYO NEWHALL  HOSPITAL,23845  MCBEAN PKWY,VALENCIA,CA,LOS ANGELES,91355,6612538000,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50625,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2,4,3,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,CA,LOS ANGELES,90048,3104235000,Acute Care Hospitals,Voluntary non-profit - Other,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50633,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2,2,3,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,CA,SAN LUIS OBISPO,93465,8054343500,Acute Care Hospitals,Proprietary,SAN LUIS OBISPO,41,2480.0,94.0,85.0,10757.0,4.0,30308.0,4196.0,18.0,8.0,61775.0,10308.0,4.0,279083.0
50636,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,1,3,3,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,CA,SAN DIEGO,92064,8584856511,Acute Care Hospitals,Government - Hospital District or Authority,SAN DIEGO,38,23996.0,1184.0,1444.0,84421.0,3.0,434234.0,63062.0,22.0,8.0,66034.0,234203.0,7.9,3263431.0
50641,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,2,EAST LOS ANGELES DOCTORS HOSPITAL,4060 WHITTIER BLVD,LOS ANGELES,CA,LOS ANGELES,90023,3232685514,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,LOS ANGELES COMMUNITY HOSPITAL,4081 E OLYMPIC BLVD,LOS ANGELES,CA,LOS ANGELES,90023,3232670477,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50674,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2,4,3,KAISER FOUNDATION HOSP SO SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,CA,SACRAMENTO,95823,9166882000,Acute Care Hospitals,Voluntary non-profit - Other,SACRAMENTO,35,14304.0,636.0,794.0,51932.0,4.0,192622.0,24509.0,21.0,7.0,55803.0,95883.0,7.1,1482026.0
50677,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2,4,4,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO,WOODLAND HILLS,CA,LOS ANGELES,91367,8187193800,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50678,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1,3,3,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,ORANGE,92708,7143787406,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50684,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1,1,MENIFEE VALLEY MEDICAL CENTER,28400 MCCALL B0ULEVARD,SUN CITY,CA,RIVERSIDE,92585,9516798888,Acute Care Hospitals,Physician,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50686,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,4,3,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,RIVERSIDE,92505,9513532000,Acute Care Hospitals,Voluntary non-profit - Other,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50688,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,1,2,3,SAINT LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,CA,SANTA CLARA,95020,4088482000,Acute Care Hospitals,Voluntary non-profit - Church,SANTA CLARA,44,10901.0,483.0,620.0,22556.0,1.0,184767.0,23000.0,16.0,5.0,97219.0,175612.0,10.2,1894605.0
50689,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2,3,2,SAN RAMON REGIONAL MEDICAL CTR,6001 NORRIS CANYON ROAD,SAN RAMON,CA,CONTRA COSTA,94583,9252759200,Acute Care Hospitals,Proprietary,CONTRA COSTA,8,8697.0,368.0,403.0,28361.0,3.0,116525.0,16487.0,17.0,6.0,80338.0,64530.0,6.4,1111339.0
50690,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2,4,4,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,SONOMA,95403,7075714000,Acute Care Hospitals,Voluntary non-profit - Other,SONOMA,50,4392.0,136.0,159.0,18499.0,4.0,62706.0,8655.0,20.0,8.0,66949.0,27539.0,5.9,500292.0
50696,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3,4,3,KECK HOSPITAL OF USC,1500 SAN PABLO ST,LOS ANGELES,CA,LOS ANGELES,90033,3234428656,Acute Care Hospitals,Voluntary non-profit - Other,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50701,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2,2,2,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,RIVERSIDE,92562,9516966000,Acute Care Hospitals,Proprietary,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50704,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,2,MISSION COMMUNITY HOSPITAL,14850 ROSCOE BLVD,PANORAMA CITY,CA,LOS ANGELES,91402,8189043100,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50708,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,CA,FRESNO,93710,5594318000,Acute Care Hospitals,Proprietary,FRESNO,11,8749.0,655.0,763.0,50729.0,5.0,152523.0,19908.0,27.0,7.0,43338.0,110063.0,12.7,965974.0
50709,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,2,DESERT VALLEY HOSPITAL,16850 BEAR VALLEY RD,VICTORVILLE,CA,SAN BERNARDINO,92395,7602418000,Acute Care Hospitals,Proprietary,SAN BERNARDINO,37,19384.0,1149.0,1442.0,151879.0,7.0,331500.0,51928.0,26.0,9.0,51951.0,164389.0,8.6,2112619.0
50710,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2,4,3,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,FRESNO,93720,5594484500,Acute Care Hospitals,Voluntary non-profit - Private,FRESNO,11,8749.0,655.0,763.0,50729.0,5.0,152523.0,19908.0,27.0,7.0,43338.0,110063.0,12.7,965974.0
50714,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4,5,4,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,SANTA CRUZ,95065,8314772200,Acute Care Hospitals,Voluntary non-profit - Private,SANTA CRUZ,45,2155.0,82.0,94.0,10587.0,4.0,37641.0,4642.0,22.0,8.0,64257.0,22091.0,8.8,271804.0
50717,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,1,4,3,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,LOS ANGELES,90242,5624017022,Acute Care Hospitals,Government - Local,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50723,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3,4,4,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,LOS ANGELES,91706,6268511011,Acute Care Hospitals,Voluntary non-profit - Other,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50724,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2,4,3,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,KERN,93308,6613166000,Acute Care Hospitals,Proprietary,KERN,16,8813.0,554.0,673.0,45375.0,5.0,135724.0,20109.0,27.0,8.0,47451.0,86631.0,11.0,874589.0
50726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,STANISLAUS,95355,2095722700,Acute Care Hospitals,Proprietary,STANISLAUS,51,5392.0,321.0,360.0,24816.0,5.0,84340.0,12253.0,27.0,8.0,50917.0,47475.0,9.8,531997.0
50727,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,1,COMMUNITY HOSPITAL OF LONG BEACH,1720 TERMINO AVENUE,LONG BEACH,CA,LOS ANGELES,90804,5624940600,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50735,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,2,2,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,LOS ANGELES,90605,5629453561,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50736,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1,3,2,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,LOS ANGELES,91754,6265709000,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50737,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1,2,2,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,LOS ANGELES,91754,6265732222,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50738,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2,2,2,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,LOS ANGELES,91733,6263507975,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50739,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,2,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,LOS ANGELES,90301,3106734660,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50740,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3,MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,LOS ANGELES,90291,3108238911,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50742,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2,1,1,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,LOS ANGELES,90036,3106575900,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50744,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1,1,2,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,ORANGE,92805,7145336220,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50745,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2,1,2,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,ORANGE,92869,7146330011,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50746,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2,2,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,ORANGE,92705,7149533610,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50747,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,1,1,SOUTH COAST GLOBAL MEDICAL CENTER,2701 S BRISTOL ST,SANTA ANA,CA,ORANGE,92704,7147545454,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50748,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2,4,3,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,SAN JOAQUIN,95337,2098253700,Acute Care Hospitals,Voluntary non-profit - Private,SAN JOAQUIN,40,7152.0,365.0,446.0,24555.0,4.0,104589.0,15514.0,25.0,7.0,51527.0,65834.0,10.2,715597.0
50755,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,LOS ANGELES,91403,8189817111,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50757,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,2,2,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,SAN DIEGO,92120,6192293172,Acute Care Hospitals,Proprietary,SAN DIEGO,38,23996.0,1184.0,1444.0,84421.0,3.0,434234.0,63062.0,22.0,8.0,66034.0,234203.0,7.9,3263431.0
50758,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1,2,2,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,SAN BERNARDINO,91763,9096258300,Acute Care Hospitals,Voluntary non-profit - Private,SAN BERNARDINO,37,19384.0,1149.0,1442.0,151879.0,7.0,331500.0,51928.0,26.0,9.0,51951.0,164389.0,8.6,2112619.0
50760,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,2,4,3,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,CONTRA COSTA,94531,9258136500,Acute Care Hospitals,Proprietary,CONTRA COSTA,8,8697.0,368.0,403.0,28361.0,3.0,116525.0,16487.0,17.0,6.0,80338.0,64530.0,6.4,1111339.0
50761,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1,3,2,PROVIDENCE TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,LOS ANGELES,91356,8188810800,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50764,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1,3,2,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,SHASTA,96001,5302445454,Acute Care Hospitals,Proprietary,SHASTA,46,2847.0,90.0,86.0,13137.0,7.0,23105.0,3210.0,22.0,8.0,43661.0,2331.0,1.4,179804.0
50765,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,1,4,3,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,RIVERSIDE,92555,9512516000,Acute Care Hospitals,Voluntary non-profit - Other,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
